tweet_id,text,misogyny,category
6462,مستخدم@ روحي انضبي انت حاقدة ووسخة شلة زعران,misogyny,discredit
4002,مستخدم@ يا حقيرة حضري لفيديو منيح الشاب ما ضربا للبنت ونصيحه ما تلعبي مع بيت شمص انتي مش ادون يا حشرة,misogyny,discredit
2628,مستخدم@ بس بليز فيكي تشرحيلنا شو الفرق بين حراك و ثورة و انتفاضة,none,none
2968,مستخدم@ انتى تعرفى ايه عن مصر وشعبها علشان تقولى كده احنا الشعب الى عملنا الثوره واحنا الشعب الى عمل تفويض للسيسى واحنا الشعب الى كشفتا الخونه وطردناهم من مصر,none,none
3993,مستخدم@ موتي بغيظك يا بومة ختيارة الجن,misogyny,damning
4207,مستخدم@ لا ... بل ستكون بالدعس على رقبتك ورقبت من يأويك في بلاد العجم ..,misogyny,threat of violence
4036,مستخدم@ مستخدم@ #ديما_البهيمة,misogyny,discredit
6575,مستخدم@ مستخدم@ يعني لعن الله ديما، هي اللي عم تحركش فيها,misogyny,damning
5367,مستخدم@ وكان بيجيلهم الدورة الشهرية ؟ وعندهم هرمونات ؟ و بيسوقوا ؟ سبحان الله!,misogyny,dominance
7587,مستخدم@ مستخدم@ هو فوق عم يحلق بالكرامة وانت تحت الصرماية يا جرثومة,misogyny,discredit
3117,ممكن تقولي للبنات الي بتتكلم ف الكورة يكتمو ويقعدوا ف المطبخ وبس — بطل انت شغل الستات ده وشوف حالك https://t.co/YEvUqBaqMm,misogyny,dominance
6059,مستخدم@ مستخدم@ مستخدم@ عنجد هالصحفي غريب انه لازم يفهم انهم احترقوا من زمان ما بدها بنزين مكشوفة,none,none
4184,مستخدم@ الظاهر هذه اللقطة بعد ماعملت عملتها مره واحدة تتنظف من وساخت جسمها ولكن وساخت قلبها يبقى كما هو الحال تف على وجهك ووجه توكل الخنزيرة,misogyny,discredit
3387,RT مستخدم@: متظاهر مع نانسي السبع : انا بس حابب قول شغلة الثورة كتير حلوة ��,none,none
4622,مستخدم@ وفقك الله الكلاب تنبح والقفله تمشي ارفعي راسك وخليهم يمتو في غيضهم,none,none
5019,"يمنى فواز "" كرسي "" مستخدم@ #تعوا_نشكل_حكومة",none,none
2498,مستخدم@ انشالله بيقبرك !!!على قلبك قاعد كلن بهل وقت قاعدين عم يسمعو غصب عنك�طقي وفرقعي https://t.co/OVKfVIQBme,misogyny,damning
2949,أحترم موقف الصريح.❤️ مستخدم@,none,none
646,مستخدم@ مش الشعب يا دابة هيدا معلمك الاميركي يا واطية بعدو هيدا صرمايتو على راسك يا بنت الحرام,misogyny,discredit
5608,مستخدم@ بكفي إثارة النعرات الطائفية... ما ناقصها البلد... خلصنا بقا ما ناقصنا ننكش كل شي سلبي... ليه ما عم نتعلم؟!,none,none
1141,مستخدم@ ما منعرف شو يعني ما منعرف مين انتو ومين مفكرة حالك بس بدي قلك انتي الحلقة الاضعف وما تهددي هيدا الي بعد ناقص الفوازية تهدد,misogyny,discredit
445,مستخدم@ اذا انتي حقيرة وواطية بتفكري كل العالم متل غصب عنك اشرف الناس,misogyny,discredit
6260,مستخدم@ والله ثم والله ثم والله انا لو بيدي مو اعرضك لتنمر اعرضك للي اخس,misogyny,threat of violence
137,مستخدم@ ان شاء الله ست ليليان بتلاقي اللي يقطع رأسك انتي و الست ديانا مقلد يا ارامل ماكرون مهما حاولتم التستر فالثقافة بتضلوا عنصريين و طائفيين,misogyny,threat of violence
5776,مستخدم@ وليحرر بعض المتظاهرين من الولاء الحزبي ، والمبادرة لمساعدة الجيش بفتح الطرقات,none,none
1920,مستخدم@ مستخدم@ أكتر واحد مبسوط من يللي عم بيصير، الرئيس ميشال عون...صرلو سنين بيحكي بموضوع الفساد,none,none
1291,مستخدم@ نشالله بتفطسي يا بومة,misogyny,damning
4523,مستخدم@ ستتساقط أسنانك قريباً وستموتين وأنتي تنتظرين أحلامك البائسة،،،، أستمري,none,none
1149,مستخدم@ يؤبرني ربك شو بتفهمي ولله لازم وزيرة الاعلام ست ديما,none,none
3272,مستخدم@ مستخدم@ عيب تحكو ع يلي سرق البلد,none,none
986,مستخدم@ ديما للجيش قائد واحد موجود باليرزة وليس من سلطة عليه في الضاحية فخامة الرئيس هو بالدستور القائد الاعلى… https://t.co/mCNT6bCGnw,none,none
2284,يطول عمرك يا حجة اخلاقنا وتربيتنا ما بتسمحلنا نسبك اذا بنتك غلطت وسبتنا واهانتنا مستخدم@,none,none
1996,مستخدم@ برأيي المتواضع تاكلي خرا وتقعدي ببيتك لعنة الله عليكي,misogyny,stereotyping & objectification
3050,مستخدم@ صح، شو انّك واحدة تافهة وسخيفة، والحقد والغل معبّي قلبك، وقلب اللي مشغلينك، كلامك بيسوى فرنك، اذا واحدة… https://t.co/mTfxJFlwLN,misogyny,discredit
6036,مستخدم@ يباي النسوان احيانا بحس انه لازمهن صاروخ يفتفتهن 🙄🙄 كل يوم بتف عحالي عشان بنت 🙄🙄🙄 العمى ع هيك,misogyny,threat of violence
2363,مستخدم@ هذا التنمر هو بتوجيه بريطاني لتلميعك,misogyny,derailing
1478,مستخدم@ هيدا واقع البلد ولي بدو يجيب سيرة السيد يعني عم يسيس الحراك وجمهور المقاومة موجود بالساحات لهدف مطلبي مش لتحقيق مطالب سياسية,none,none
125,مستخدم@ مستخدم@ ديما شعرها حلو ���,none,none
3502,مستخدم@ الحمدلله بتسمعي بالمقلوب,none,none
4888,مستخدم@ سدي نيعك تفه,misogyny,discredit
7681,نانسي السبع مشبوهة تعمل لمصلحة السفارات وحاكم مصرف لبنان إضبضبي.,misogyny,discredit
6375,مستخدم@ دي تاني إلا يجيبو ليها اندومي عشان ترضى... إضراب القضاة عن العمل قرار عاطفي متشنج يؤكد حقيقة واحدة أن المرأة مكانها المطبخ فقط🤫🤫🤫🌰🥔,misogyny,stereotyping & objectification
2831,مستخدم@ مستخدم@ انت قلتها.. واطية,misogyny,discredit
7535,مستخدم@ رائحة فمها من القات والقذارة مجاري صرف صحي تركيه معفّنه مثل وجهك يا حاقدة .. https://t.co/omQsUmWR5L,misogyny,stereotyping & objectification
610,مستخدم@ وحياة الله انك مريضه نفسيا,misogyny,discredit
1826,مستخدم@ دة حذائه يساوي جيش منك، خليك في حقوق المرأة والتحرر أحسن لك، النكرة ليس في الأرض ولكن في السماء 😪😪😪,misogyny,dominance
7799,المهم إن الستات الأهلاوية أللى بتتكلم فى الكورة اتحدى لو فيهم حد بيفهم فى الكورة ذى الفيديوهات أللى بيسألوا الستات وبتقول اهلاويه بس مش بفهم فى الكورة 😂😂😂,misogyny,dominance
1151,مستخدم@ الله يحرم عليك الجنه انت ومن معك ومن يسعي في تفرقة المسلمين والشعوب,misogyny,damning
6977,مستخدم@ قبح الله وجهك قد ماهو قبيح,misogyny,damning
943,RT مستخدم@: مستخدم@ مستخدم@ يا شاطرة إنت وين عايشة؟ ما بتعرفي تقري ولا تعرفي شو صاير بالبلد؟ اسمعي يا نوسك وافتحي دينيكي وعينيكي…,misogyny,discredit
1612,مستخدم@ حمارة شو بفهمك بحديث الكبار �‍♂️ ,misogyny,discredit
4991,"مستخدم@ مستخدم@ ومش رح نتخانق ابدا"" بإذن الله . انت عزيزة على قلبي والله يشهد على ذلك . وبلا تكشير عملي معروف �",none,none
3710,مستخدم@ أيتها العنزة البائسة ذات اللية اليابسة والضرع الناشف 🤣🤣 صراخك طرب😅😅,misogyny,discredit
382,مستخدم@ بدك ١٠٠ سنة تتفهمي يلي قالو الرئيس. انضبي انتِ قليلة الاخلاق,misogyny,discredit
2026,مستخدم@ اغبى من هيك ما في ايتها المتصفحة � اعلامية,misogyny,discredit
2507,مستخدم@ ياعمي روحي فرشي اسنانك المقرفة وانطططططططططمي 🤢🤢🤢,misogyny,stereotyping & objectification
7637,مستخدم@ عبالك صفيحة يا تقبريني؟؟ لكن كلي صحيفة انت وعم تقراي صفيحة���,misogyny,discredit
6293,مستخدم@ يا ريت فينا ناقشك نقاش مفتوح لتفهمي لنشوف لوين بدك توصلي بمإنو حضرتك ما بتفهمي الا بالنقاش الحضاري,none,none
2749,مستخدم@ مستخدم@ لن يحصل يمنى كوني على ثقة,none,none
6936,مستخدم@ مستخدم@ مستخدم@ يا جبل ما يهزك ريح خليك متل الجبل صامدة,none,none
3432,مستخدم@ اسكتي ياعاهره الارض اسكتي علا ربك والدنيا لعنه الله,misogyny,discredit
7303,مستخدم@ لعنة الله عليك يا حمالة الحطب,misogyny,damning
3761,مستخدم@ قولي والمصحف ياولية ده انتي اضطردتي زي الكلب الجربان من مصر ولسه بتشتمي فيهم,misogyny,discredit
3443,مستخدم@ إيش علاقنك بالفضاء ياحشرة خليكي في الزبالة يا مشعودة هذا شئ من المستحيل علي امتالك القذرة فهمه وإستعابه,misogyny,discredit
7790,مستخدم@ ملكيش فيه يابنت الصرمه.. خليكي ف بلدك,misogyny,discredit
5231,مستخدم@ مستخدم@ الله يقويهن ما شفتي قطع الطريق بس انتبهي لحالك اوعا حدا يشوفك,none,none
6689,مستخدم@ اخت البطن الي جابتك ...,misogyny,damning
4710,مستخدم@ تفوا عليك يا كلبه بنغازي فيها تريس برقه 🔥✌,misogyny,discredit
5768,مستخدم@ هذي عجوز النار ماكفاها اللي صار في بلدها جايه تخرب بلدان الناس الله ينتقم منك شر انتقام,misogyny,damning
7341,مفيش اسوء من أن بنت اهلاويه تتكلم ف الكوره وعهد الله بيجبولي جلطه وبيموتوني من الضحك بتعمل نفسها فاهمه وهيا مكانها المطبخ كده كده,misogyny,stereotyping & objectification
